title = Problem-4 Plot
variables = x,y,temp
zone i=100, j=100, f=point
0.355	0.035	582.659
0.365	0.035	583.192
0.375	0.035	583.697
0.385	0.035	584.176
0.395	0.035	584.63
0.405	0.035	585.062
0.415	0.035	585.472
0.425	0.035	585.863
0.435	0.035	586.235
0.445	0.035	586.589
0.455	0.035	586.928
0.465	0.035	587.25
0.475	0.035	587.559
0.485	0.035	587.853
0.495	0.035	588.135
0.505	0.035	588.404
0.515	0.035	588.662
0.525	0.035	588.908
0.535	0.035	589.144
0.545	0.035	589.37
0.555	0.035	589.587
0.565	0.035	589.794
0.575	0.035	589.993
0.585	0.035	590.183
0.595	0.035	590.365
0.605	0.035	590.54
0.615	0.035	590.708
0.625	0.035	590.868
0.635	0.035	591.022
0.645	0.035	591.169
0.655	0.035	591.31
0.665	0.035	591.444
0.675	0.035	591.573
0.685	0.035	591.697
0.695	0.035	591.815
0.705	0.035	591.927
0.715	0.035	592.035
0.725	0.035	592.137
0.735	0.035	592.235
0.745	0.035	592.328
0.755	0.035	592.417
0.765	0.035	592.501
0.775	0.035	592.581
0.785	0.035	592.657
0.795	0.035	592.729
0.805	0.035	592.796
0.815	0.035	592.86
0.825	0.035	592.92
0.835	0.035	592.976
0.845	0.035	593.029
0.855	0.035	593.078
0.865	0.035	593.123
0.875	0.035	593.165
0.885	0.035	593.204
0.895	0.035	593.239
0.905	0.035	593.271
0.915	0.035	593.299
0.925	0.035	593.325
0.935	0.035	593.347
0.945	0.035	593.365
0.955	0.035	593.381
0.965	0.035	593.394
0.975	0.035	593.403
0.985	0.035	593.409
0.995	0.035	593.412

0.005	0.045	321.578
0.015	0.045	362.268
0.025	0.045	397.542
0.035	0.045	426.701
0.045	0.045	450.29
0.055	0.045	469.27
0.065	0.045	484.602
0.075	0.045	497.097
0.085	0.045	507.393
0.095	0.045	515.976
0.105	0.045	523.216
0.115	0.045	529.387
0.125	0.045	534.702
0.135	0.045	539.321
0.145	0.045	543.368
0.155	0.045	546.942
0.165	0.045	550.12
0.175	0.045	552.963
0.185	0.045	555.521
0.195	0.045	557.834
0.205	0.045	559.936
0.215	0.045	561.854
0.225	0.045	563.612
0.235	0.045	565.228
0.245	0.045	566.719
0.255	0.045	568.098
0.265	0.045	569.379
0.275	0.045	570.57
0.285	0.045	571.681
0.295	0.045	572.72
0.305	0.045	573.693
0.315	0.045	574.606
0.325	0.045	575.465
0.335	0.045	576.274
0.345	0.045	577.037
0.355	0.045	577.757
0.365	0.045	578.439
0.375	0.045	579.085
0.385	0.045	579.697
0.395	0.045	580.278
0.405	0.045	580.83
0.415	0.045	581.356
0.425	0.045	581.856
0.435	0.045	582.332
0.445	0.045	582.786
0.455	0.045	583.219
0.465	0.045	583.633
0.475	0.045	584.028
0.485	0.045	584.405
0.495	0.045	584.766
0.505	0.045	585.111
0.515	0.045	585.441
0.525	0.045	585.757
0.535	0.045	586.06
0.545	0.045	586.35
0.555	0.045	586.627
0.565	0.045	586.893
0.575	0.045	587.148
0.585	0.045	587.392
0.595	0.045	587.626
0.605	0.045	587.85
0.615	0.045	588.065
0.625	0.045	588.271
0.635	0.045	588.468
0.645	0.045	588.656
0.655	0.045	588.837
0.665	0.045	589.01
0.675	0.045	589.176
0.685	0.045	589.334
0.695	0.045	589.485
0.705	0.045	589.63
0.715	0.045	589.768
0.725	0.045	589.899
0.735	0.045	590.025
0.745	0.045	590.144
0.755	0.045	590.258
0.765	0.045	590.366
0.775	0.045	590.469
0.785	0.045	590.566
0.795	0.045	590.658
0.805	0.045	590.745
0.815	0.045	590.827
0.825	0.045	590.904
0.835	0.045	590.976
0.845	0.045	591.043
0.855	0.045	591.106
0.865	0.045	591.164
0.875	0.045	591.218
0.885	0.045	591.268
0.895	0.045	591.313
0.905	0.045	591.354
0.915	0.045	591.39
0.925	0.045	591.423
0.935	0.045	591.451
0.945	0.045	591.475
0.955	0.045	591.496
0.965	0.045	591.512
0.975	0.045	591.524
0.985	0.045	591.532
0.995	0.045	591.536

0.005	0.055	317.568
0.015	0.055	351.426
0.025	0.055	382.114
0.035	0.055	408.796
0.045	0.055	431.439
0.055	0.055	450.434
0.065	0.055	466.32
0.075	0.055	479.638
0.085	0.055	490.866
0.095	0.055	500.399
0.105	0.055	508.557
0.115	0.055	515.595
0.125	0.055	521.714
0.135	0.055	527.073
0.145	0.055	531.801
0.155	0.055	535.998
0.165	0.055	539.746
0.175	0.055	543.113
0.185	0.055	546.152
0.195	0.055	548.908
0.205	0.055	551.418
