title = Problem-4 Plot
variables = x,y,temp
zone i=100, j=100, f=point
0.005	0.005	601.992
0.015	0.005	601.992
0.025	0.005	601.992
0.035	0.005	601.992
0.045	0.005	601.992
0.055	0.005	601.992
0.065	0.005	601.992
0.075	0.005	601.992
0.085	0.005	601.992
0.095	0.005	601.992
0.105	0.005	601.992
0.115	0.005	601.992
0.125	0.005	601.992
0.135	0.005	601.992
0.145	0.005	601.992
0.155	0.005	601.992
0.165	0.005	601.992
0.175	0.005	601.992
0.185	0.005	601.992
0.195	0.005	601.992
0.205	0.005	601.992
0.215	0.005	601.992
0.225	0.005	601.992
0.235	0.005	601.992
0.245	0.005	601.992
0.255	0.005	601.992
0.265	0.005	601.992
0.275	0.005	601.992
0.285	0.005	601.992
0.295	0.005	601.992
0.305	0.005	601.992
0.315	0.005	601.992
0.325	0.005	601.992
0.335	0.005	601.992
0.345	0.005	601.992
0.355	0.005	601.992
0.365	0.005	601.992
0.375	0.005	601.992
0.385	0.005	601.992
0.395	0.005	601.992
0.405	0.005	601.992
0.415	0.005	601.992
0.425	0.005	601.992
0.435	0.005	601.992
0.445	0.005	601.992
0.455	0.005	601.992
0.465	0.005	601.992
0.475	0.005	601.992
0.485	0.005	601.992
0.495	0.005	601.992
0.505	0.005	601.992
0.515	0.005	601.992
0.525	0.005	601.992
0.535	0.005	601.992
0.545	0.005	601.992
0.555	0.005	601.992
0.565	0.005	601.992
0.575	0.005	601.992
0.585	0.005	601.992
0.595	0.005	601.992
0.605	0.005	601.992
0.615	0.005	601.992
0.625	0.005	601.992
0.635	0.005	601.992
0.645	0.005	601.992
0.655	0.005	601.992
0.665	0.005	601.992
0.675	0.005	601.992
0.685	0.005	601.992
0.695	0.005	601.992
0.705	0.005	601.992
0.715	0.005	601.992
0.725	0.005	601.992
0.735	0.005	601.992
0.745	0.005	601.992
0.755	0.005	601.992
0.765	0.005	601.992
0.775	0.005	601.992
0.785	0.005	601.992
0.795	0.005	601.992
0.805	0.005	601.992
0.815	0.005	601.992
0.825	0.005	601.992
0.835	0.005	601.992
0.845	0.005	601.992
0.855	0.005	601.992
0.865	0.005	601.992
0.875	0.005	601.992
0.885	0.005	601.992
0.895	0.005	601.992
0.905	0.005	601.992
0.915	0.005	601.992
0.925	0.005	601.992
0.935	0.005	601.992
0.945	0.005	601.992
0.955	0.005	601.992
0.965	0.005	601.992
0.975	0.005	601.992
0.985	0.005	601.992
0.995	0.005	601.992

0.005	0.015	605.976
0.015	0.015	605.976
0.025	0.015	605.976
0.035	0.015	605.976
0.045	0.015	605.976
0.055	0.015	605.976
0.065	0.015	605.976
0.075	0.015	605.976
0.085	0.015	605.976
0.095	0.015	605.976
0.105	0.015	605.976
0.115	0.015	605.976
0.125	0.015	605.976
0.135	0.015	605.976
0.145	0.015	605.976
0.155	0.015	605.976
0.165	0.015	605.976
0.175	0.015	605.976
0.185	0.015	605.976
0.195	0.015	605.976
0.205	0.015	605.976
0.215	0.015	605.976
0.225	0.015	605.976
0.235	0.015	605.976
0.245	0.015	605.976
0.255	0.015	605.976
0.265	0.015	605.976
0.275	0.015	605.976
0.285	0.015	605.976
0.295	0.015	605.976
0.305	0.015	605.976
0.315	0.015	605.976
0.325	0.015	605.976
0.335	0.015	605.976
0.345	0.015	605.976
0.355	0.015	605.976
0.365	0.015	605.976
0.375	0.015	605.976
0.385	0.015	605.976
0.395	0.015	605.976
0.405	0.015	605.976
0.415	0.015	605.976
0.425	0.015	605.976
0.435	0.015	605.976
0.445	0.015	605.976
0.455	0.015	605.976
0.465	0.015	605.976
0.475	0.015	605.976
0.485	0.015	605.976
0.495	0.015	605.976
0.505	0.015	605.976
0.515	0.015	605.976
0.525	0.015	605.976
0.535	0.015	605.976
0.545	0.015	605.976
0.555	0.015	605.976
0.565	0.015	605.976
0.575	0.015	605.976
0.585	0.015	605.976
0.595	0.015	605.976
0.605	0.015	605.976
0.615	0.015	605.976
0.625	0.015	605.976
0.635	0.015	605.976
0.645	0.015	605.976
0.655	0.015	605.976
0.665	0.015	605.976
0.675	0.015	605.976
0.685	0.015	605.976
0.695	0.015	605.976
0.705	0.015	605.976
0.715	0.015	605.976
0.725	0.015	605.976
0.735	0.015	605.976
0.745	0.015	605.976
0.755	0.015	605.976
0.765	0.015	605.976
0.775	0.015	605.976
0.785	0.015	605.976
0.795	0.015	605.976
0.805	0.015	605.976
0.815	0.015	605.976
0.825	0.015	605.976
0.835	0.015	605.976
0.845	0.015	605.976
0.855	0.015	605.976
0.865	0.015	605.976
0.875	0.015	605.976
0.885	0.015	605.976
0.895	0.015	605.976
0.905	0.015	605.976
0.915	0.015	605.976
0.925	0.015	605.976
0.935	0.015	605.976
0.945	0.015	605.976
0.955	0.015	605.976
0.965	0.015	605.976
0.975	0.015	605.976
0.985	0.015	605.976
0.995	0.015	605.976

0.005	0.025	609.96
0.015	0.025	609.96
0.025	0.025	609.96
0.035	0.025	609.96
0.045	0.025	609.96
0.055	0.025	609.96
0.065	0.025	609.96
0.075	0.025	609.96
0.085	0.025	609.96
0.095	0.025	609.96
0.105	0.025	609.96
0.115	0.025	609.96
0.125	0.025	609.96
0.135	0.025	609.96
0.145	0.025	609.96
0.155	0.025	609.96
0.165	0.025	609.96
0.175	0.025	609.96
0.185	0.025	609.96
0.195	0.025	609.96
0.205	0.025	609.96
0.215	0.025	609.96
0.225	0.025	609.96
0.235	0.025	609.96
0.245	0.025	609.96
0.255	0.025	609.96
0.265	0.025	609.96
0.275	0.025	609.96
0.285	0.025	609.96
0.295	0.025	609.96
0.305	0.025	609.96
0.315	0.025	609.96
0.325	0.025	609.96
0.335	0.025	609.96
0.345	0.025	609.96
0.355	0.025	609.96
0.365	0.025	609.96
0.375	0.025	609.96
0.385	0.025	609.96
0.395	0.025	609.96
0.405	0.025	609.96
0.415	0.025	609.96
0.425	0.025	609.96
0.435	0.025	609.96
0.445	0.025	609.96
0.455	0.025	609.96
0.465	0.025	609.96
0.475	0.025	609.96
0.485	0.025	609.96
0.495	0.025	609.96
0.505	0.025	609.96
0.515	0.025	609.96
0.525	0.025	609.96
0.535	0.025	609.96
0.545	0.025	609.96
0.555	0.025	609.96
0.565	0.025	609.96
0.575	0.025	609.96
0.585	0.025	609.96
0.595	0.025	609.96
0.605	0.025	609.96
0.615	0.025	609.96
0.625	0.025	609.96
0.635	0.025	609.96
0.645	0.025	609.96
0.655	0.025	609.96
0.665	0.025	609.96
0.675	0.025	609.96
0.685	0.025	609.96
0.695	0.025	609.96
0.705	0.025	609.96
0.715	0.025	609.96
0.725	0.025	609.96
0.735	0.025	609.96
0.745	0.025	609.96
0.755	0.025	609.96
0.765	0.025	609.96
0.775	0.025	609.96
0.785	0.025	609.96
0.795	0.025	609.96
0.805	0.025	609.96
0.815	0.025	609.96
0.825	0.025	609.961
0.835	0.025	609.961
0.845	0.025	609.961
0.855	0.025	609.961
0.865	0.025	609.961
0.875	0.025	609.961
0.885	0.025	609.961
0.895	0.025	609.961
0.905	0.025	609.961
0.915	0.025	609.961
0.925	0.025	609.961
0.935	0.025	609.961
0.945	0.025	609.961
0.955	0.025	609.961
0.965	0.025	609.961
0.975	0.025	609.961
0.985	0.025	609.961
0.995	0.025	609.961

0.005	0.035	613.944
0.015	0.035	613.944
0.025	0.035	613.944
0.035	0.035	613.944
0.045	0.035	613.944
0.055	0.035	613.944
0.065	0.035	613.944
0.075	0.035	613.944
0.085	0.035	613.944
0.095	0.035	613.944
0.105	0.035	613.944
0.115	0.035	613.944
0.125	0.035	613.944
0.135	0.035	613.944
0.145	0.035	613.944
0.155	0.035	613.944
0.165	0.035	613.944
0.175	0.035	613.944
0.185	0.035	613.944
0.195	0.035	613.944
0.205	0.035	613.944
0.215	0.035	613.944
0.225	0.035	613.944
0.235	0.035	613.944
0.245	0.035	613.944
0.255	0.035	613.944
0.265	0.035	613.944
0.275	0.035	613.944
0.285	0.035	613.944
0.295	0.035	613.944
0.305	0.035	613.944
0.315	0.035	613.944
0.325	0.035	613.944
0.335	0.035	613.944
0.345	0.035	613.944
0.355	0.035	613.944
0.365	0.035	613.944
0.375	0.035	613.944
0.385	0.035	613.944
0.395	0.035	613.944
0.405	0.035	613.944
0.415	0.035	613.944
0.425	0.035	613.944
0.435	0.035	613.944
0.445	0.035	613.944
0.455	0.035	613.944
0.465	0.035	613.944
0.475	0.035	613.944
0.485	0.035	613.944
0.495	0.035	613.944
0.505	0.035	613.944
0.515	0.035	613.944
0.525	0.035	613.944
0.535	0.035	613.944
0.545	0.035	613.944
0.555	0.035	613.944
0.565	0.035	613.944
0.575	0.035	613.944
0.585	0.035	613.944
0.595	0.035	613.944
0.605	0.035	613.944
0.615	0.035	613.944
0.625	0.035	613.944
0.635	0.035	613.944
0.645	0.035	613.944
0.655	0.035	613.944
0.665	0.035	613.944
0.675	0.035	613.944
0.685	0.035	613.944
0.695	0.035	613.944
0.705	0.035	613.944
0.715	0.035	613.944
0.725	0.035	613.945
0.735	0.035	613.945
0.745	0.035	613.945
0.755	0.035	613.945
0.765	0.035	613.945
0.775	0.035	613.945
0.785	0.035	613.945
0.795	0.035	613.945
0.805	0.035	613.945
0.815	0.035	613.945
0.825	0.035	613.945
0.835	0.035	613.945
0.845	0.035	613.945
0.855	0.035	613.945
0.865	0.035	613.945
0.875	0.035	613.945
0.885	0.035	613.945
0.895	0.035	613.945
0.905	0.035	613.945
0.915	0.035	613.945
0.925	0.035	613.945
0.935	0.035	613.945
0.945	0.035	613.945
0.955	0.035	613.945
0.965	0.035	613.945
0.975	0.035	613.945
0.985	0.035	613.945
0.995	0.035	613.945

0.005	0.045	617.928
0.015	0.045	617.928
0.025	0.045	617.928
0.035	0.045	617.928
0.045	0.045	617.928
0.055	0.045	617.928
0.065	0.045	617.928
